,Game,Players,Hours,Percent Play,Rank,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year
2126,One Way Heroics,5.0,17.7,0.0004405286343612335,6517.0,Role-Playing,,PC,Unknown,Smoking Wolf,,,0.32,,,,,,2011.0
2129,Onimusha 3 Demon Siege,1.0,1.1,8.81057268722467e-05,39990.0,Action,M,PC,Ubisoft,Capcom,,,,,,,,,2006.0
2130,Only If,36.0,31.300000000000004,0.003171806167400881,39998.0,Adventure,,PC,Creability,Creability,,,,,,,,,2014.0
2132,Operation Flashpoint Dragon Rising,17.0,66.4,0.0014977973568281939,13860.0,Shooter,M,PC,Codemasters,Codemasters,7.6,,,0.07,0.03,0.03,,0.01,2009.0
2133,Operation Flashpoint Red River,9.0,40.2,0.0007929515418502203,13905.0,Shooter,M,PC,Codemasters,Codemasters,7.0,,,0.07,0.01,0.04,,0.01,2011.0
2135,Orbital Gear,4.0,4.8999999999999995,0.0003524229074889868,7322.0,Action,,PC,Night Node Software,Night Node Software,,,0.27,,,,,,2014.0
2137,Orcs Must Die!,62.0,566.8000000000001,0.005462555066079295,2140.0,Strategy,T,PC,Unknown,Robot Entertainment,8.5,,1.11,,,,,,2011.0
2138,Orcs Must Die! 2,94.0,1200.8999999999996,0.00828193832599119,40053.0,Misc,,PC,Robot Entertainment,Unknown,,,,,,,,,2012.0
2139,Order of War,15.0,69.5,0.0013215859030837004,17767.0,Strategy,T,PC,Square Enix,Wargaming.net,,,,0.02,0.0,0.01,,0.0,2009.0
2140,Order of War Challenge,1.0,3.1,8.81057268722467e-05,40055.0,Strategy,,PC,Wargaming.net,Wargaming.net,,,,,,,,,2010.0
2143,Ori and the Blind Forest,31.0,496.99999999999994,0.0027312775330396474,54473.0,Platform,,PC,Microsoft Studios,Moon Studios,,,,,,,,,2015.0
2146,Osmos,22.0,38.00000000000001,0.0019383259911894273,5367.0,Misc,,PC,Hemisphere Games,Hemisphere Games,7.8,,0.41,,,,,,2009.0
2149,Out There Somewhere,10.0,26.2,0.000881057268722467,4404.0,Misc,,PC,Unknown,Unknown,,,0.52,,,,,,2012.0
2151,Out of the Park Baseball 15,4.0,549.1999999999999,0.0003524229074889868,40181.0,Misc,,PC,Out of the Park Developments,Unknown,,,,,,,,,2014.0
2152,Out of the Park Baseball 16,2.0,660.8,0.0001762114537444934,40183.0,Simulation,,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,2015.0
2155,Outlast,71.0,382.09999999999997,0.006255506607929516,40215.0,Misc,,PC,Red Barrels,Unknown,,,,,,,,,2014.0
2156,Over 9000 Zombies!,2.0,4.7,0.0001762114537444934,40238.0,Action,,PC,Mastertronic,Loren Lemcke,,,,,,,,,2015.0
2158,Overcast - Walden and the Werewolf,6.0,21.9,0.0005286343612334801,40244.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
2159,Overgrowth,5.0,32.5,0.0004405286343612335,40246.0,Action,,PC,Unknown,Wolfire Software,,,,,,,,,2011.0
2160,Overlord,22.0,310.50000000000006,0.0019383259911894273,17704.0,Adventure,T,PC,Codemasters,Triumph Studios,,,,0.02,,0.02,,0.0,2007.0
2161,Overlord II,29.0,321.4,0.002555066079295154,16659.0,Action,T,PC,Codemasters,Triumph Studios,,,,0.03,,0.03,,0.0,2009.0
2162,Overlord Raising Hell,8.0,129.59999999999997,0.0007048458149779736,40252.0,Adventure,,PC,Codemasters,Triumph Studios,,,,,,,,,2008.0
2165,PARTICLE MACE,4.0,3.9,0.0003524229074889868,9855.0,Shooter,,PC,Unknown,Andy Wallace,,,0.16,,,,,,2002.0
2175,Pacific Storm,1.0,1.8,8.81057268722467e-05,40357.0,Strategy,T,PC,CDV Software Entertainment,Lesta Studio,,,,,,,,,2006.0
2176,Pacific Storm Allies,1.0,0.3,8.81057268722467e-05,40358.0,Action,T,PC,Buka Entertainment,Lesta Studio,,,,,,,,,2008.0
2178,Painkiller Gold Edition,1.0,14.1,8.81057268722467e-05,20748.0,Shooter,M,PC,DreamCatcher Interactive,People Can Fly,,,,0.0,,0.0,,0.0,2005.0
2179,Painkiller Hell & Damnation,15.0,49.9,0.0013215859030837004,19430.0,Misc,,PC,Nordic Games,Unknown,,,,0.01,,0.01,,0.0,2012.0
2180,Painkiller Overdose,4.0,1.5,0.0003524229074889868,40371.0,Shooter,M,PC,DreamCatcher Interactive,Mindware Studios,,,,,,,,,2007.0
2183,Painkiller Resurrection,1.0,0.6,8.81057268722467e-05,40372.0,Shooter,M,PC,DreamCatcher Interactive,Homegrown Games,,,,,,,,,2009.0
2185,Pandora First Contact,2.0,23.1,0.0001762114537444934,40410.0,Misc,,PC,Slitherine Software,Unknown,,,,,,,,,2013.0
2187,Panzer Corps,2.0,6.2,0.0001762114537444934,54523.0,Strategy,,PC,Slitherine,Flashback Games,,,,,,,,,2011.0
2190,"Papers, Please",74.0,283.4,0.006519823788546255,833.0,Puzzle,,PC,3909 LLC,3909 LLC,8.4,,2.31,,,,,,2013.0
2191,Papo & Yo,8.0,27.8,0.0007048458149779736,40474.0,Adventure,,PC,"Minority, Inc.","Minority, Inc.",,,,,,,,,2013.0
2195,Parkan 2,1.0,1.8,8.81057268722467e-05,40494.0,Misc,,PC,1C Company,Unknown,,,,,,,,,2007.0
2198,Party Hard,1.0,15.9,8.81057268722467e-05,5866.0,Action,,PC,Unknown,TinyBuild Games,,,0.37,,,,,,2003.0
2203,Path of Exile,191.0,10185.600000000002,0.01682819383259912,54528.0,Role-Playing,,PC,Grinding Gear Games,Grinding Gear Games,,,,,,,,,2013.0
2208,Peggle Extreme,5.0,15.6,0.0004405286343612335,40617.0,Puzzle,,PC,PopCap Games,PopCap Games,,,,,,,,,2007.0
2209,Peggle Nights,7.0,33.9,0.0006167400881057269,9312.0,Puzzle,E,PC,PopCap Games,PopCap Games,7.8,,0.18,,,,,,2008.0
2210,Penguins Arena Sedna's World,4.0,20.9,0.0003524229074889868,40642.0,Shooter,,PC,Meridian4,FroGames,,,,,,,,,2008.0
2213,Penumbra Black Plague,8.0,39.7,0.0007048458149779736,40654.0,Adventure,,PC,Paradox Interactive,Frictional Games,,,,,,,,,2008.0
2214,Penumbra Overture,17.0,36.6,0.0014977973568281939,20725.0,Adventure,M,PC,Got Game Entertainment,Frictional Games,6.9,,,0.0,,0.0,,0.0,2007.0
2215,Penumbra Requiem,4.0,4.1,0.0003524229074889868,40655.0,Adventure,,PC,Paradox Interactive,Frictional Games,,,,,,,,,2008.0
2217,Petz Horsez 2,1.0,17.0,8.81057268722467e-05,40730.0,Simulation,E,PC,Ubisoft,Ubisoft,,,,,,,,,2007.0
2218,Phantom Breaker Battle Grounds,6.0,65.6,0.0005286343612334801,9685.0,Action,,PC,Unknown,MAGES. Inc.,,,0.17,,,,,,2000.0
2222,Pillars of Eternity,41.0,1523.2,0.0036123348017621146,1810.0,Role-Playing,M,PC,Paradox Interactive,Obsidian Entertainment,,,1.28,,,,,,2015.0
2225,Pineview Drive,1.0,2.1,8.81057268722467e-05,40934.0,Action,,PC,Unknown,Visual Imagination Software,,,,,,,,,2014.0
2228,Pirates of Black Cove,2.0,31.900000000000002,0.0001762114537444934,19434.0,Adventure,T,PC,Paradox Interactive,Nitro Games,5.5,,,0.01,,0.01,,0.0,2011.0
2231,Pixel Piracy,26.0,160.9,0.0022907488986784142,3748.0,Role-Playing,T,PC,Re-Logic,Quadro Delta,,,0.62,,,,,,2015.0
2232,Pixel Puzzles Japan,8.0,39.3,0.0007048458149779736,7669.0,Puzzle,,PC,DL Softworks,DL Softworks,,,0.25,,,,,,2014.0
2233,Pixel Puzzles UndeadZ,1.0,1.9,8.81057268722467e-05,54595.0,Puzzle,,PC,DL Softworks,DL Softworks,,,,,,,,,2014.0
2235,PixelJunk Eden,8.0,8.700000000000001,0.0007048458149779736,10151.0,Platform,,PC,Unknown,Q-Games,,,0.15,,,,,,2001.0
2236,PixelJunk Monsters Ultimate,7.0,19.300000000000004,0.0006167400881057269,10611.0,Strategy,,PC,Unknown,Double Eleven,,,0.14,,,,,,2002.0
2239,Plague Inc Evolved,45.0,461.8,0.003964757709251102,1007.0,Strategy,,PC,Ndemic Creations,Ndemic Creations,,,2.0,,,,,,2020.0
2240,Plain Sight,12.0,36.29999999999999,0.0010572687224669603,10361.0,Action,,PC,Beatnik Games,Beatnik Games,7.2,,0.15,,,,,,2010.0
2241,Planet Explorers,12.0,188.4,0.0010572687224669603,5849.0,Sandbox,,PC,Unknown,Pathea Games,,,0.37,,,,,,2013.0
2243,PlanetSide 2,210.0,6239.700000000002,0.018502202643171806,41097.0,Shooter,,PC,Sony Online Entertainment,Sony Online Entertainment,,,,,,,,,2012.0
2244,Planetary Annihilation,66.0,789.1999999999999,0.005814977973568282,1281.0,Strategy,E10,PC,Nordic Games,Uber Entertainment,,,1.68,,,,,,2014.0
2246,Planetbase,8.0,33.1,0.0007048458149779736,5936.0,Simulation,,PC,Unknown,Madruga Works,,,0.36,,,,,,2001.0
2249,Platypus,2.0,6.1000000000000005,0.0001762114537444934,41135.0,Shooter,,PC,Kiss,Handmark,,,,,,,,,2004.0
2253,Point Perfect,1.0,14.0,8.81057268722467e-05,41244.0,Action,,PC,Plug In Digital,Plug In Digital,,,,,,,,,2014.0
2255,Poker Night at the Inventory,33.0,191.6,0.002907488986784141,2543.0,Misc,,PC,Telltale Games,Telltale Games,8.0,,0.95,,,,,,2010.0
2257,Poly Bridge,12.0,64.6,0.0010572687224669603,2962.0,Simulation,,PC,Unknown,Dry Cactus Limited,,,0.81,,,,,,1998.0
2259,Pool Nation,10.0,35.199999999999996,0.000881057268722467,7574.0,Simulation,,PC,Cherry Pop Games,Cherry Pop Games,,,0.26,,,,,,2013.0
2261,Port Royale 2,2.0,87.9,0.0001762114537444934,15884.0,Strategy,,PC,Ascaron Entertainment,Ascaron,,,,0.04,,0.03,,0.01,2004.0
2262,Port Royale 3,11.0,179.4,0.0009691629955947136,8722.0,Simulation,T,PC,Kalypso Media,Gaming Minds Studios,,,0.2,,,,,,2012.0
2264,Portal,417.0,2282.7999999999997,0.03674008810572687,89.0,Shooter,T,PC,Valve Corporation,Valve Software,9.0,,9.97,,,,,,2008.0
2265,Portal 2,453.0,9117.099999999997,0.03991189427312775,56.0,Shooter,E10,PC,Valve,Valve Software,9.7,,13.06,,,,,,2011.0
2269,Post Apocalyptic Mayhem,11.0,45.1,0.0009691629955947136,41395.0,Racing,,PC,Meridian4,Steel Monkeys,,,,,,,,,2011.0
2271,Post Mortem,1.0,2.1,8.81057268722467e-05,18443.0,Adventure,M,PC,The Adventure Company,Microids,,,,0.02,,0.01,,0.0,2003.0
2274,Pound of Ground,1.0,0.8,8.81057268722467e-05,41407.0,Shooter,,PC,Unknown,Centauri Production,3.5,,,,,,,,2010.0
2277,Praetorians,2.0,0.30000000000000004,0.0001762114537444934,15713.0,Strategy,T,PC,Eidos Interactive,Pyro Studios,,,,0.04,,0.04,,0.0,2003.0
2280,Pressured,3.0,6.8999999999999995,0.00026431718061674007,41522.0,Puzzle,,PC,Unknown,Unknown,,,,,,,,,2014.0
2282,Prey,4.0,15.7,0.0003524229074889868,15834.0,Shooter,M,PC,2K Games,Human Head Studios,8.5,,,0.04,,0.04,,0.0,2006.0
2283,Pride of Nations,1.0,5.3,8.81057268722467e-05,19445.0,Strategy,T,PC,Paradox Interactive,AGEOD,,,,0.01,,0.01,,0.0,2011.0
2285,Primal Carnage Extinction,7.0,409.1,0.0006167400881057269,8999.0,Shooter,,PC,Pub Games,Circle 5 Studios,,,0.19,,,,,,2015.0
2286,Prime World,8.0,1352.3,0.0007048458149779736,41549.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2020.0
2287,Prime World Defenders,5.0,30.0,0.0004405286343612335,41552.0,Misc,,PC,Nival Interactive,Unknown,,,,,,,,,2013.0
2288,Primordia,3.0,11.600000000000001,0.00026431718061674007,41553.0,Misc,,PC,Wadjet Eye Games,Unknown,,,,,,,,,2013.0
2290,Prince of Persia The Forgotten Sands,7.0,95.8,0.0006167400881057269,16568.0,Action,T,PC,Ubisoft,Ubisoft Montreal,,,,0.03,,0.03,,0.0,2010.0
2291,Prince of Persia The Sands of Time,15.0,38.6,0.0013215859030837004,20677.0,Adventure,T,PC,Ubisoft,Ubisoft Montreal,9.0,,,0.0,,0.0,,0.0,2003.0
2292,Prince of Persia The Two Thrones,3.0,22.5,0.00026431718061674007,20479.0,Adventure,M,PC,Ubisoft,Ubisoft Montreal,,,,0.0,,0.0,,0.0,2005.0
2293,Prince of Persia Warrior Within,3.0,25.099999999999998,0.00026431718061674007,20905.0,Adventure,M,PC,Ubisoft,Ubisoft Montreal,,,,0.0,,0.0,,0.0,2004.0
2294,Prison Architect,98.0,2626.4999999999995,0.008634361233480176,612.0,Simulation,M,PC,Introversion Software,Introversion Software,,,2.86,,,,,,2015.0
2295,Prison Tycoon 3 Lockdown,1.0,1.7,8.81057268722467e-05,41636.0,Strategy,T,PC,ValuSoft,Virtual Playground,,,,,,,,,2007.0
2297,Pro Cycling Manager 2014,2.0,355.0,0.0001762114537444934,41665.0,Misc,,PC,Focus Home Interactive,Unknown,,,,,,,,,2015.0
2300,Pro Evolution Soccer 2013,1.0,5.6,8.81057268722467e-05,13446.0,Sports,E,PC,Konami Digital Entertainment,Konami,,,,0.08,,0.07,,0.01,2012.0
2301,Pro Evolution Soccer 2014,3.0,178.9,0.00026431718061674007,12130.0,Sports,E,PC,Konami Digital Entertainment,Konami,8.3,,,0.11,,0.1,,0.01,2013.0
2302,Pro Evolution Soccer 2015,12.0,2500.5,0.0010572687224669603,14250.0,Sports,E,PC,Konami Digital Entertainment,PES Productions,,,,0.06,,0.06,,0.0,2014.0
2303,Pro Evolution Soccer 2016,3.0,164.0,0.00026431718061674007,15511.0,Sports,E,PC,Konami Digital Entertainment,PES Productions,,,,0.05,,0.04,,0.0,2015.0
2308,Project CARS,24.0,339.1,0.0021145374449339205,11009.0,Racing,E,PC,Bandai Namco Games,Slightly Mad Studios,,,,0.13,,0.12,,0.01,2015.0
2310,Project Snowblind,2.0,1.1,0.0001762114537444934,20875.0,Shooter,T,PC,Eidos Interactive,Crystal Dynamics,,,,0.0,,0.0,,0.0,2005.0
2311,Project Zomboid,37.0,434.3,0.0032599118942731277,41776.0,Misc,,PC,The Indie Stone,Unknown,,,,,,,,,2020.0
2312,Proteus,11.0,4.8999999999999995,0.0009691629955947136,54648.0,Adventure,E,PC,Twisted Tree,Ed Key and David Kanaga,8.0,,,,,,,,2013.0
2316,Psychonauts,42.0,216.59999999999997,0.0037004405286343613,20950.0,Platform,T,PC,Majesco,Double Fine Productions,8.8,,,0.0,,0.0,,0.0,2005.0
2319,Putt-Putt Joins the Circus,1.0,1.3,8.81057268722467e-05,41898.0,Puzzle,,PC,Unknown,Humongous,,,,,,,,,2000.0
2320,Putt-Putt Saves the Zoo,1.0,0.6,8.81057268722467e-05,41900.0,Puzzle,,PC,Unknown,Humongous,,,,,,,,,1995.0
2321,Putt-Putt Travels Through Time,1.0,1.3,8.81057268722467e-05,41901.0,Puzzle,,PC,Unknown,Humongous,,,,,,,,,1997.0
2322,Putt-Putt and Pep's Balloon-o-Rama,1.0,0.5,8.81057268722467e-05,41894.0,Action,,PC,Unknown,Humongous,,,,,,,,,1996.0
2323,Puzzle Agent,5.0,19.6,0.0004405286343612335,41943.0,Puzzle,,PC,Telltale Games,Telltale Games,7.0,,,,,,,,2010.0
2324,Puzzle Agent 2,3.0,8.0,0.00026431718061674007,41945.0,Puzzle,,PC,Telltale Games,Telltale Games,6.3,,,,,,,,2011.0
2325,Puzzle Bots,1.0,0.3,8.81057268722467e-05,41955.0,Adventure,,PC,Wadjet Eye Games,Wadjet Eye Games,,,,,,,,,2010.0
2326,Puzzle Chronicles,1.0,0.9,8.81057268722467e-05,41958.0,Puzzle,E10,PC,Konami,Infinite Interactive,,,,,,,,,2010.0
2327,Puzzle Dimension,1.0,5.8,8.81057268722467e-05,41965.0,Puzzle,,PC,Unknown,Doctor Entertainment,,,,,,,,,2010.0
2330,Puzzle Quest 2,1.0,1.4,8.81057268722467e-05,41986.0,Puzzle,,PC,Namco Networks America,Infinite Interactive,,,,,,,,,2010.0
2331,Puzzle Quest Galactrix,1.0,6.6,8.81057268722467e-05,20712.0,Puzzle,E10,PC,D3 Publisher,Infinite Interactive,,,,0.0,,0.0,,0.0,2009.0
2332,Puzzler World 2,1.0,19.1,8.81057268722467e-05,42022.0,Puzzle,,PC,Unknown,Ideas Pad,,,,,,,,,2011.0
2337,Quake,8.0,25.5,0.0007048458149779736,42085.0,Shooter,M,PC,id Software,id Software,9.4,,,,,,,,1996.0
2338,Quake 4,4.0,5.999999999999999,0.0003524229074889868,17600.0,Shooter,M,PC,Activision,id Software / Raven Software,8.1,,,0.02,,0.02,,0.0,2005.0
2339,Quake II,4.0,10.0,0.0003524229074889868,42088.0,Shooter,M,PC,Activision,id Software,9.0,,,,,,,,1997.0
2340,Quake III Arena,7.0,20.5,0.0006167400881057269,20800.0,Shooter,M,PC,Activision,id Software,,,,0.0,,0.0,,0.0,1999.0
2341,Quake III Team Arena,2.0,1.3,0.0001762114537444934,42093.0,Shooter,M,PC,Activision,id Software,8.0,,,,,,,,2000.0
2342,Quake Live,77.0,281.4999999999999,0.006784140969162996,42094.0,Shooter,,PC,id Software,id Software,,,,,,,,,2009.0
2345,QuantZ,3.0,1.6,0.00026431718061674007,42101.0,Puzzle,,PC,Gamerizon,Gamerizon,,,,,,,,,2008.0
2346,Quantum Conundrum,11.0,58.50000000000001,0.0009691629955947136,8424.0,Misc,,PC,Square Enix,Unknown,,,0.22,,,,,,2012.0
2351,QuestRun,5.0,37.400000000000006,0.0004405286343612335,42146.0,Role-Playing,,PC,Digerati Distribution,Cuve Games,,,,,,,,,2014.0
2353,Qvadriga,1.0,22.0,8.81057268722467e-05,42175.0,Action,,PC,Slitherine,Slitherine,,,,,,,,,2014.0
2354,R.B.I. Baseball 15,1.0,21.0,8.81057268722467e-05,42199.0,Sports,E,PC,MLB.com,MLB.com,,,,,,,,,2015.0
2362,RECYCLE,1.0,0.6,8.81057268722467e-05,42604.0,Simulation,,PC,Rondomedia,Rondomedia,,,,,,,,,2014.0
2365,RIFT,75.0,3113.6,0.006607929515418502,3367.0,Role-Playing,T,PC,Unknown,Trion Worlds,8.3,,,0.7,0.47,0.16,,0.08,2011.0
2375,RPG Maker XP,2.0,29.4,0.0001762114537444934,43316.0,Role-Playing,E,PC,Enterbrain,Enterbrain,,,,,,,,,2005.0
2378,RUSH,9.0,24.4,0.0007929515418502203,7737.0,Puzzle,,PC,Two Tribes,Two Tribes,,,0.25,,,,,,2010.0
2379,RWBY Grimm Eclipse,3.0,4.699999999999999,0.00026431718061674007,5639.0,Action,,PC,Unknown,Rooster Teeth Games,,,0.39,,,,,,2005.0
2385,Rag Doll Kung Fu,4.0,1.9,0.0003524229074889868,42287.0,Fighting,M,PC,Valve,Mark Healey,7.0,,,,,,,,2005.0
2389,RaiderZ,10.0,26.699999999999996,0.000881057268722467,42325.0,Misc,,PC,Perfect World Entertainment,Unknown,,,,,,,,,2012.0
2390,Railroad Pioneer,1.0,11.3,8.81057268722467e-05,42332.0,Simulation,,PC,Nordic Games,JoWooD Entertainment AG,,,,,,,,,2003.0
2392,Railroad Tycoon 3,5.0,17.6,0.0004405286343612335,16346.0,Strategy,E,PC,Gathering of Developers,PopTop Software,8.8,,,0.03,,0.03,,0.0,2003.0
2394,Rampage Knights,6.0,113.19999999999999,0.0005286343612334801,7526.0,Action,,PC,Unknown,Rake in Grass,,,0.26,,,,,,2005.0
2397,Ravensword Shadowlands,1.0,0.8,8.81057268722467e-05,42454.0,Misc,,PC,Crescent Moon Games,Unknown,,,,,,,,,2013.0
2398,Rayman Legends,14.0,295.20000000000005,0.0012334801762114538,21111.0,Platform,E10,PC,Ubisoft,Ubisoft Montpellier,,,,0.0,,0.0,,0.0,2013.0
2399,Rayman Origins,10.0,120.6,0.000881057268722467,13733.0,Platform,E10,PC,Ubisoft,UBIart Montpellier,,,,0.07,0.0,0.06,,0.01,2012.0
2406,Really Big Sky,21.0,31.400000000000006,0.0018502202643171806,5998.0,Shooter,,PC,Unknown,Boss Baddie,,,0.36,,,,,,2008.0
2407,Realm of the Mad God,96.0,1015.1999999999999,0.008458149779735682,42560.0,MMO,,PC,Kabam,Wild Shadow Studios,,,,,,,,,2012.0
2410,Realms of the Haunting,1.0,0.1,8.81057268722467e-05,42567.0,Action,T,PC,Interplay,Gremlin Interactive,,,,,,,,,1997.0
2412,Reassembly,6.0,78.4,0.0005286343612334801,10424.0,Action,,PC,Indie Voyage,Anisoptera Games,,,0.15,,,,,,2015.0
2413,Rebel Galaxy,10.0,109.8,0.000881057268722467,5751.0,Simulation,,PC,Double Damage Games,Double Damage Games,,,0.38,,,,,,2016.0
2414,Rebuild 3 Gangs of Deadsville,1.0,8.4,8.81057268722467e-05,11777.0,Strategy,,PC,Northway Games,Northway Games,,,0.11,,,,,,2015.0
2416,Recettear An Item Shop's Tale,16.0,215.29999999999998,0.0014096916299559472,42592.0,Role-Playing,,PC,Unknown,EasyGameStation,8.3,,,,,,,,2010.0
2419,Red Faction,8.0,16.1,0.0007048458149779736,21195.0,Shooter,M,PC,THQ,Volition Inc.,8.1,,,0.0,,0.0,,,2001.0
2420,Red Faction Armageddon,49.0,281.9,0.004317180616740088,3025.0,Shooter,M,PC,THQ,Volition Inc.,7.3,,0.79,,,,,,2011.0
2422,Red Faction II,3.0,13.4,0.00026431718061674007,20778.0,Shooter,M,PC,THQ,Outrage Games,7.2,,,0.0,,0.0,,0.0,2003.0
2424,Red Orchestra Ostfront 41-45,31.0,817.0000000000001,0.0027312775330396474,2830.0,Shooter,M,PC,Tripwire Interactive,Tripwire Interactive,,,0.85,,,,,,2006.0
2427,Reign Of Kings,32.0,1190.6000000000001,0.0028193832599118945,42695.0,Action,,PC,CodeHatch,CodeHatch,,,,,,,,,2015.0
2428,Relic Hunters Zero,22.0,88.5,0.0019383259911894273,42709.0,Action,,PC,Rogue Snail,Rogue Snail,,,,,,,,,2015.0
2429,Remember Me,25.0,149.39999999999998,0.0022026431718061676,3933.0,Misc,M,PC,Capcom,DONTNOD Entertainment,,,0.59,,,,,,2013.0
2431,Renegade Ops,9.0,38.699999999999996,0.0007929515418502203,42732.0,Shooter,T,PC,Sega,Avalanche Studios,7.5,,,,,,,,2011.0
2432,Renowned Explorers International Society,2.0,51.0,0.0001762114537444934,9609.0,Strategy,,PC,Unknown,Abbey Games,,,0.17,,,,,,2007.0
2434,Republique,2.0,7.3,0.0001762114537444934,42752.0,Action-Adventure,M,PC,GungHo Online Entertainment,Camouflaj,,,,,,,,,2015.0
2441,Resident Evil Operation Raccoon City,3.0,6.0,0.00026431718061674007,16083.0,Shooter,M,PC,Capcom,Slant Six Games,,,,0.04,,0.03,,0.0,2012.0
2444,Residue Final Cut,1.0,2.8,8.81057268722467e-05,42799.0,Adventure,,PC,Unknown,Unknown,,,,,,,,,2014.0
2445,Restaurant Empire II,2.0,47.2,0.0001762114537444934,20600.0,Simulation,,PC,Paradox Interactive,Enlight Software,,,,0.0,,0.0,,,2009.0
2450,Retrovirus,1.0,3.3,8.81057268722467e-05,12413.0,Shooter,,PC,Cadenza Interactive,Cadenza Interactive,,,0.1,,,,,,2013.0
2451,Return to Castle Wolfenstein,11.0,312.49999999999994,0.0009691629955947136,2419.0,Shooter,,PC,Activision,Gray Matter Studios,,,1.0,,,,,,2001.0
2452,Return to Mysterious Island 2,1.0,5.9,8.81057268722467e-05,42834.0,Adventure,,PC,Microids,Kheops Studio,,,,,,,,,2009.0
2453,Reus,49.0,211.29999999999993,0.004317180616740088,2686.0,Misc,,PC,Abbey Games,Unknown,,,0.9,,,,,,2013.0
2456,Revenge of the Titans,15.0,50.2,0.0013215859030837004,6166.0,Strategy,,PC,Puppy Games,Puppy Games,8.0,,0.34,,,,,,2010.0
2460,Revolution Ace,10.0,16.3,0.000881057268722467,5821.0,Misc,,PC,Unknown,Unknown,,,0.37,,,,,,2014.0
2462,Rhythm Destruction,1.0,1.4,8.81057268722467e-05,42880.0,Action,,PC,Unknown,Unknown,,,,,,,,,2012.0
2463,Rhythm Zone,1.0,0.3,8.81057268722467e-05,42882.0,Misc,,PC,Unknown,Sonic Boom Games,,,,,,,,,2010.0
2464,Ricochet,21.0,21.200000000000006,0.0018502202643171806,42891.0,Action,,PC,Valve,Valve Software,,,,,,,,,2000.0
2465,Ride! Carnival Tycoon,1.0,0.3,8.81057268722467e-05,21239.0,Strategy,E,PC,ValuSoft,ValuSoft,,,,0.0,,0.0,,,2007.0
2468,Rigonauts,1.0,1.8,8.81057268722467e-05,42915.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2012.0
2471,Rise of Incarnates,42.0,39.2,0.0037004405286343613,42944.0,Misc,,PC,Namco Bandai Games,Unknown,,,,,,,,,2015.0
2474,Rise of the Argonauts,2.0,0.8,0.0001762114537444934,19161.0,Role-Playing,M,PC,Codemasters,Liquid Entertainment,5.0,,,0.01,,0.01,,0.0,2008.0
2476,Risen,13.0,175.1,0.0011453744493392071,10838.0,Role-Playing,M,PC,Deep Silver,Piranha Bytes,7.8,,,0.14,,0.12,,0.02,2009.0
2482,Risk of Rain,75.0,828.5,0.006607929515418502,1133.0,Misc,,PC,"Infocom, Inc.",Unknown,,,1.83,,,,,,2013.0
2483,Rivals of Aether,4.0,24.8,0.0003524229074889868,6960.0,Fighting,,PC,Unknown,Unknown,,,0.29,,,,,,2016.0
2485,Road Not Taken,3.0,8.7,0.00026431718061674007,43009.0,Puzzle,,PC,Spry Fox,Spry Fox,,,,,,,,,2014.0
2486,Road Redemption,6.0,32.3,0.0005286343612334801,8443.0,Action-Adventure,,PC,Unknown,Pixel Dash Studios,,,0.21,,,,,,2012.0
2488,RoboBlitz,1.0,0.3,8.81057268722467e-05,43057.0,Shooter,E10,PC,Naked Sky Entertainment,Naked Sky Entertainment,7.5,,,,,,,,2006.0
2490,Robot Rescue Revolution,1.0,5.6,8.81057268722467e-05,43091.0,Misc,,PC,Teyon Entertainment,Unknown,,,,,,,,,2014.0
2491,Robot Roller-Derby Disco Dodgeball,10.0,42.699999999999996,0.000881057268722467,5548.0,Sports,,PC,Unknown,Erik Asmussen,,,0.4,,,,,,2008.0
2493,Rochard,13.0,30.1,0.0011453744493392071,8524.0,Platform,,PC,Unknown,Recoil Games,,,0.21,,,,,,2004.0
2494,Rock of Ages,20.0,40.69999999999999,0.001762114537444934,3655.0,Strategy,,PC,Atlus,ACE Team,7.0,,0.64,,,,,,2011.0
2495,Rocket League,149.0,7827.200000000002,0.013127753303964759,11298.0,Sports,E,PC,Psyonix Studios,Psyonix Studios,9.2,,,0.12,0.03,0.08,,0.01,2015.0
2496,Rocketbirds Hardboiled Chicken,8.0,15.8,0.0007048458149779736,6947.0,Platform,,PC,Unknown,Ratloop Asia Pte Ltd,,,0.29,,,,,,2012.0
2497,Rocksmith,9.0,114.19999999999999,0.0007929515418502203,11579.0,Misc,T,PC,Ubisoft,Ubisoft,,,,0.12,0.07,0.03,,0.01,2012.0
2498,Rocksmith 2014,25.0,1731.3999999999999,0.0022026431718061676,3388.0,Music,T,PC,Ubisoft,Ubisoft San Francisco,9.0,,,0.7,0.39,0.24,,0.06,2016.0
2500,Rogue Legacy,63.0,866.9000000000001,0.005550660792951542,1517.0,Misc,,PC,Cellar Door Games,Unknown,,,1.48,,,,,,2013.0
2501,Rogue Shooter The FPS Roguelike,3.0,27.9,0.00026431718061674007,43201.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
